,LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,ROUND,DATE
2296,20,42:04.199,81.711,15.300,167.843,2:03.039,2.0,19.0,23,C. Bölükbasi,Charouz Racing System,Silverstone,Sprint Race,Round 7 ,2022-07-03
2297,20,42:17.513,95.025,13.314,166.962,2:01.680,18.0,20.0,5,L. Lawson,Carlin,Silverstone,Sprint Race,Round 7 ,2022-07-03
2298,40,55:44.500,0.000,0.000,185.779,1:17.638,22.0,1.0,6,L. Sargeant,Carlin,Spielberg,Feature Race,Round 8 ,2022-07-10
2299,40,55:45.014,14.615,14.615,185.75,1:17.585,22.0,2.0,22,E. Fittipaldi,Charouz Racing System,Spielberg,Feature Race,Round 8 ,2022-07-10
2300,40,55:46.118,15.719,1.104,185.689,1:17.868,18.0,3.0,15,R. Merhi,Campos Racing,Spielberg,Feature Race,Round 8 ,2022-07-10
2301,40,55:50.499,20.100,4.381,185.446,1:17.801,20.0,4.0,1,D. Hauger,PREMA Racing,Spielberg,Feature Race,Round 8 ,2022-07-10
2302,40,55:54.637,24.238,4.138,185.217,1:17.677,20.0,5.0,24,J. Hughes,Van Amersfoort Racing,Spielberg,Feature Race,Round 8 ,2022-07-10
2303,40,55:56.652,26.253,2.015,185.106,1:17.929,22.0,6.0,14,O. Caldwell,Campos Racing,Spielberg,Feature Race,Round 8 ,2022-07-10
2304,40,55:57.645,27.246,0.993,185.051,1:18.083,25.0,7.0,17,A. Iwasa,DAMS,Spielberg,Feature Race,Round 8 ,2022-07-10
2305,40,55:58.372,27.973,0.727,185.011,1:18.022,27.0,8.0,8,J. Vips,Hitech Grand Prix,Spielberg,Feature Race,Round 8 ,2022-07-10
2306,40,55:58.942,28.543,0.570,184.98,1:17.780,22.0,9.0,16,R. Nissany,DAMS,Spielberg,Feature Race,Round 8 ,2022-07-10
2307,40,56:00.464,30.065,1.522,184.896,1:17.517,20.0,10.0,5,L. Lawson,Carlin,Spielberg,Feature Race,Round 8 ,2022-07-10
2308,40,56:03.506,33.107,3.042,184.729,1:18.252,23.0,11.0,11,F. Drugovich,MP Motorsport,Spielberg,Feature Race,Round 8 ,2022-07-10
2309,40,55:44.135,13.736,13.736,185.799,1:17.547,19.0,12.0,2,J. Daruvala,PREMA Racing,Spielberg,Feature Race,Round 8 ,2022-07-10
2310,40,56:04.342,33.943,0.836,184.683,1:18.113,26.0,13.0,10,T. Pourchaire,ART Grand Prix,Spielberg,Feature Race,Round 8 ,2022-07-10
2311,40,56:11.260,40.861,6.918,184.304,1:17.900,20.0,14.0,9,F. Vesti,ART Grand Prix,Spielberg,Feature Race,Round 8 ,2022-07-10
2312,40,56:13.449,43.050,2.189,184.184,1:18.213,25.0,15.0,21,C. Williams,Trident,Spielberg,Feature Race,Round 8 ,2022-07-10
2313,40,56:16.556,46.157,3.107,184.015,1:18.438,26.0,16.0,4,M. Sato,Virtuosi Racing,Spielberg,Feature Race,Round 8 ,2022-07-10
2314,40,56:43.106,72.707,26.550,182.579,1:18.237,19.0,17.0,12,C. Novalak,MP Motorsport,Spielberg,Feature Race,Round 8 ,2022-07-10
2315,39,55:39.467,1 LAP,1 LAP,181.404,1:16.650,28.0,18.0,25,A. Cordeel,Van Amersfoort Racing,Spielberg,Feature Race,Round 8 ,2022-07-10
2316,39,55:46.082,1 LAP,6.615,181.045,1:16.536,39.0,19.0,3,J. Doohan,Virtuosi Racing,Spielberg,Feature Race,Round 8 ,2022-07-10
2317,28,36:38.856,0.000,0.000,197.739,1:17.338,7.0,1.0,7,M. Armstrong,Hitech Grand Prix,Spielberg,Sprint Race,Round 8 ,2022-07-10
2318,28,36:39.954,1.098,1.098,197.64,1:17.406,7.0,2.0,10,T. Pourchaire,ART Grand Prix,Spielberg,Sprint Race,Round 8 ,2022-07-10
2319,28,36:41.025,2.169,1.071,197.544,1:17.419,22.0,3.0,3,J. Doohan,Virtuosi Racing,Spielberg,Sprint Race,Round 8 ,2022-07-10
2320,28,36:43.909,5.053,2.884,197.286,1:17.328,9.0,4.0,11,F. Drugovich,MP Motorsport,Spielberg,Sprint Race,Round 8 ,2022-07-10
2321,28,36:50.828,11.972,6.919,196.668,1:17.519,7.0,5.0,8,J. Vips,Hitech Grand Prix,Spielberg,Sprint Race,Round 8 ,2022-07-10
2322,28,36:53.688,14.832,2.860,196.414,1:17.646,8.0,6.0,20,R. Verschoor,Trident,Spielberg,Sprint Race,Round 8 ,2022-07-10
2323,28,36:54.147,15.291,0.459,196.373,1:17.735,5.0,7.0,6,L. Sargeant,Carlin,Spielberg,Sprint Race,Round 8 ,2022-07-10
2324,28,36:56.394,17.538,1.647,196.174,1:17.617,4.0,8.0,22,E. Fittipaldi,Charouz Racing System,Spielberg,Sprint Race,Round 8 ,2022-07-10
2325,28,36:58.193,19.337,1.799,196.015,1:17.426,14.0,9.0,1,D. Hauger,PREMA Racing,Spielberg,Sprint Race,Round 8 ,2022-07-10
2326,28,36:54.747,15.891,0.600,196.32,1:17.662,6.0,10.0,17,A. Iwasa,DAMS,Spielberg,Sprint Race,Round 8 ,2022-07-10
2327,28,37:00.500,21.644,2.307,195.812,1:17.825,4.0,11.0,2,J. Daruvala,PREMA Racing,Spielberg,Sprint Race,Round 8 ,2022-07-10
2328,28,37:00.892,22.036,0.392,195.777,1:17.738,16.0,12.0,9,F. Vesti,ART Grand Prix,Spielberg,Sprint Race,Round 8 ,2022-07-10
2329,28,37:10.556,31.700,9.664,194.929,1:17.800,20.0,13.0,16,R. Nissany,DAMS,Spielberg,Sprint Race,Round 8 ,2022-07-10
2330,28,37:13.421,34.565,2.865,194.679,1:18.064,20.0,14.0,21,C. Williams,Trident,Spielberg,Sprint Race,Round 8 ,2022-07-10
2331,28,37:17.529,38.673,4.108,194.321,1:18.252,11.0,15.0,12,C. Novalak,MP Motorsport,Spielberg,Sprint Race,Round 8 ,2022-07-10
2332,28,37:19.101,40.245,0.124,194.185,1:18.209,10.0,16.0,24,J. Hughes,Van Amersfoort Racing,Spielberg,Sprint Race,Round 8 ,2022-07-10
2333,28,37:32.415,53.559,13.314,193.037,1:18.415,8.0,17.0,14,O. Caldwell,Campos Racing,Spielberg,Sprint Race,Round 8 ,2022-07-10
2334,28,37:18.977,40.121,1.448,194.196,1:18.361,20.0,18.0,25,A. Cordeel,Van Amersfoort Racing,Spielberg,Sprint Race,Round 8 ,2022-07-10
2335,26,34:42.061,2 LAPS,-,193.899,1:18.170,19.0,19.0,15,R. Merhi,Campos Racing,Spielberg,Sprint Race,Round 8 ,2022-07-10
2336,30,57:54.568,0.000,0.000,181.653,1:47.520,21.0,1.0,17,A. Iwasa,DAMS,Le Castellet,Feature Race,Round 9 ,2022-07-24
2337,30,58:03.217,8.649,8.649,181.202,1:47.643,19.0,2.0,10,T. Pourchaire,ART Grand Prix,Le Castellet,Feature Race,Round 9 ,2022-07-24
2338,30,58:04.455,9.887,1.238,181.137,1:47.740,18.0,3.0,9,F. Vesti,ART Grand Prix,Le Castellet,Feature Race,Round 9 ,2022-07-24
2339,30,58:04.821,10.253,0.366,181.118,1:46.901,29.0,4.0,11,F. Drugovich,MP Motorsport,Le Castellet,Feature Race,Round 9 ,2022-07-24
2340,30,58:10.618,16.050,5.797,180.817,1:47.631,18.0,5.0,3,J. Doohan,Virtuosi Racing,Le Castellet,Feature Race,Round 9 ,2022-07-24
2341,30,58:14.248,19.680,3.630,180.63,1:47.929,25.0,6.0,5,L. Lawson,Carlin,Le Castellet,Feature Race,Round 9 ,2022-07-24
2342,30,58:22.126,27.558,7.878,180.223,1:47.315,20.0,7.0,2,J. Daruvala,PREMA Racing,Le Castellet,Feature Race,Round 9 ,2022-07-24
2343,30,58:27.420,32.852,5.294,179.951,1:48.321,17.0,8.0,12,C. Novalak,MP Motorsport,Le Castellet,Feature Race,Round 9 ,2022-07-24
2344,30,58:31.082,36.514,3.662,179.764,1:48.411,28.0,9.0,16,R. Nissany,DAMS,Le Castellet,Feature Race,Round 9 ,2022-07-24
2345,30,58:32.254,37.686,1.172,179.704,1:48.392,28.0,10.0,22,E. Fittipaldi,Charouz Racing System,Le Castellet,Feature Race,Round 9 ,2022-07-24
2346,30,58:34.782,40.214,2.528,179.574,1:47.766,20.0,11.0,21,C. Williams,Trident,Le Castellet,Feature Race,Round 9 ,2022-07-24
2347,30,58:40.152,45.584,5.370,179.3,1:48.295,20.0,12.0,8,J. Vips,Hitech Grand Prix,Le Castellet,Feature Race,Round 9 ,2022-07-24
2348,30,58:41.044,46.476,0.892,179.255,1:48.445,23.0,13.0,14,O. Caldwell,Campos Racing,Le Castellet,Feature Race,Round 9 ,2022-07-24
2349,30,58:43.069,48.501,2.025,179.152,1:48.797,10.0,14.0,24,D. Beckmann,Van Amersfoort Racing,Le Castellet,Feature Race,Round 9 ,2022-07-24
2350,30,58:43.660,49.092,0.591,179.122,1:47.755,23.0,15.0,25,A. Cordeel,Van Amersfoort Racing,Le Castellet,Feature Race,Round 9 ,2022-07-24
2351,30,59:19.704,85.136,36.044,177.308,1:47.226,28.0,16.0,1,D. Hauger,PREMA Racing,Le Castellet,Feature Race,Round 9 ,2022-07-24
2352,28,54:47.917,DNF,-,179.172,1:48.192,17.0,17.0,20,R. Verschoor,Trident,Le Castellet,Feature Race,Round 9 ,2022-07-24
2353,21,41:22.995,0.000,0.000,177.964,1:47.984,21.0,1.0,5,L. Lawson,Carlin,Le Castellet,Sprint Race,Round 9 ,2022-07-24
2354,21,41:26.201,3.206,3.206,177.735,1:48.395,21.0,2.0,2,J. Daruvala,PREMA Racing,Le Castellet,Sprint Race,Round 9 ,2022-07-24
2355,21,41:27.830,4.835,0.283,177.618,1:48.310,21.0,3.0,11,F. Drugovich,MP Motorsport,Le Castellet,Sprint Race,Round 9 ,2022-07-24
2356,21,41:28.704,5.709,0.874,177.556,1:48.433,21.0,4.0,3,J. Doohan,Virtuosi Racing,Le Castellet,Sprint Race,Round 9 ,2022-07-24
2357,21,41:30.943,7.948,0.861,177.396,1:48.724,15.0,5.0,9,F. Vesti,ART Grand Prix,Le Castellet,Sprint Race,Round 9 ,2022-07-24
2358,21,41:31.255,8.260,0.312,177.374,1:48.757,18.0,6.0,17,A. Iwasa,DAMS,Le Castellet,Sprint Race,Round 9 ,2022-07-24
2359,21,41:27.547,4.552,1.346,177.639,1:48.453,21.0,7.0,10,T. Pourchaire,ART Grand Prix,Le Castellet,Sprint Race,Round 9 ,2022-07-24
2360,21,41:32.649,9.654,0.221,177.275,1:48.784,18.0,8.0,6,L. Sargeant,Carlin,Le Castellet,Sprint Race,Round 9 ,2022-07-24
2361,21,41:33.581,10.586,0.932,177.209,1:48.823,16.0,9.0,4,M. Sato,Virtuosi Racing,Le Castellet,Sprint Race,Round 9 ,2022-07-24
2362,21,41:33.974,10.979,0.393,177.181,1:48.731,16.0,10.0,24,D. Beckmann,Van Amersfoort Racing,Le Castellet,Sprint Race,Round 9 ,2022-07-24
2363,21,41:30.082,7.087,1.378,177.458,1:48.722,21.0,11.0,8,J. Vips,Hitech Grand Prix,Le Castellet,Sprint Race,Round 9 ,2022-07-24
2364,21,41:35.472,12.477,1.498,177.074,1:48.926,18.0,12.0,1,D. Hauger,PREMA Racing,Le Castellet,Sprint Race,Round 9 ,2022-07-24
2365,21,41:35.525,12.530,0.053,177.071,1:48.228,16.0,13.0,21,C. Williams,Trident,Le Castellet,Sprint Race,Round 9 ,2022-07-24
2366,21,41:32.428,9.433,1.173,177.291,1:48.731,15.0,14.0,7,M. Armstrong,Hitech Grand Prix,Le Castellet,Sprint Race,Round 9 ,2022-07-24
2367,21,41:38.856,15.861,3.331,176.835,1:49.148,4.0,15.0,23,C. Bölükbasi,Charouz Racing System,Le Castellet,Sprint Race,Round 9 ,2022-07-24
2368,21,41:39.531,16.536,0.675,176.787,1:48.679,16.0,16.0,16,R. Nissany,DAMS,Le Castellet,Sprint Race,Round 9 ,2022-07-24
2369,21,41:39.638,16.643,0.107,176.779,1:48.408,17.0,17.0,12,C. Novalak,MP Motorsport,Le Castellet,Sprint Race,Round 9 ,2022-07-24
2370,21,41:40.333,17.338,0.695,176.73,1:48.384,17.0,18.0,14,O. Caldwell,Campos Racing,Le Castellet,Sprint Race,Round 9 ,2022-07-24
2371,37,58:56.681,0.000,0.000,164.958,1:33.212,11.0,1.0,10,T. Pourchaire,ART Grand Prix,Budapest,Feature Race,Round 10 ,2022-07-31
2372,37,59:00.322,3.641,3.641,164.788,1:33.071,14.0,2.0,22,E. Fittipaldi,Charouz Racing System,Budapest,Feature Race,Round 10 ,2022-07-31
2373,37,59:02.608,5.927,2.286,164.682,1:33.206,14.0,3.0,17,A. Iwasa,DAMS,Budapest,Feature Race,Round 10 ,2022-07-31
2374,37,59:03.441,6.760,0.833,164.643,1:31.973,30.0,4.0,9,F. Vesti,ART Grand Prix,Budapest,Feature Race,Round 10 ,2022-07-31
2375,37,59:06.305,9.624,2.864,164.51,1:32.991,30.0,5.0,8,J. Vips,Hitech Grand Prix,Budapest,Feature Race,Round 10 ,2022-07-31
2376,37,59:10.223,13.542,3.918,164.329,1:33.192,3.0,6.0,7,M. Armstrong,Hitech Grand Prix,Budapest,Feature Race,Round 10 ,2022-07-31
2377,37,59:11.436,14.755,1.213,164.273,1:31.893,33.0,7.0,5,L. Lawson,Carlin,Budapest,Feature Race,Round 10 ,2022-07-31
2378,37,59:16.837,20.156,5.401,164.023,1:32.393,31.0,8.0,20,R. Verschoor,Trident,Budapest,Feature Race,Round 10 ,2022-07-31
2379,37,59:25.308,28.627,8.471,163.633,1:33.081,4.0,9.0,11,F. Drugovich,MP Motorsport,Budapest,Feature Race,Round 10 ,2022-07-31
2380,37,59:25.911,29.230,0.603,163.606,1:32.834,31.0,10.0,6,L. Sargeant,Carlin,Budapest,Feature Race,Round 10 ,2022-07-31
2381,37,59:39.180,42.499,13.269,162.999,1:33.145,10.0,11.0,2,J. Daruvala,PREMA Racing,Budapest,Feature Race,Round 10 ,2022-07-31
2382,37,59:39.486,42.805,0.306,162.985,1:31.913,28.0,12.0,12,C. Novalak,MP Motorsport,Budapest,Feature Race,Round 10 ,2022-07-31
2383,37,59:42.417,45.736,2.931,162.852,1:33.321,13.0,13.0,23,C. Bölükbasi,Charouz Racing System,Budapest,Feature Race,Round 10 ,2022-07-31
2384,37,59:44.140,47.459,1.723,162.774,1:32.432,31.0,14.0,24,D. Beckmann,Van Amersfoort Racing,Budapest,Feature Race,Round 10 ,2022-07-31
2385,37,59:44.350,47.669,0.210,162.764,1:33.649,14.0,15.0,4,M. Sato,Virtuosi Racing,Budapest,Feature Race,Round 10 ,2022-07-31
2386,37,59:47.881,51.200,2.812,162.604,1:33.108,13.0,16.0,21,C. Williams,Trident,Budapest,Feature Race,Round 10 ,2022-07-31
2387,37,59:52.765,56.084,4.884,162.383,1:31.352,34.0,17.0,25,A. Cordeel,Van Amersfoort Racing,Budapest,Feature Race,Round 10 ,2022-07-31
2388,37,59:45.069,48.388,0.719,162.731,1:32.747,24.0,18.0,16,R. Nissany,DAMS,Budapest,Feature Race,Round 10 ,2022-07-31
2389,37,1:00:14.662,77.981,21.897,161.399,1:31.204,36.0,19.0,1,D. Hauger,PREMA Racing,Budapest,Feature Race,Round 10 ,2022-07-31
2390,36,58:06.361,1 LAP,-,162.815,1:33.982,14.0,20.0,14,O. Caldwell,Campos Racing,Budapest,Feature Race,Round 10 ,2022-07-31
2391,34,54:54.798,DNF,-,162.708,1:33.287,13.0,21.0,15,R. Merhi,Campos Racing,Budapest,Feature Race,Round 10 ,2022-07-31
2392,28,45:42.642,0.000,0.000,160.961,1:33.017,9.0,1.0,3,J. Doohan,Virtuosi Racing,Budapest,Sprint Race,Round 10 ,2022-07-31
2393,28,45:47.917,5.275,5.275,160.652,1:32.837,8.0,2.0,8,J. Vips,Hitech Grand Prix,Budapest,Sprint Race,Round 10 ,2022-07-31
2394,28,45:48.967,6.325,1.050,160.591,1:32.934,10.0,3.0,22,E. Fittipaldi,Charouz Racing System,Budapest,Sprint Race,Round 10 ,2022-07-31
2395,28,45:50.434,7.792,1.467,160.505,1:33.065,9.0,4.0,11,F. Drugovich,MP Motorsport,Budapest,Sprint Race,Round 10 ,2022-07-31
2396,28,45:51.908,9.266,1.474,160.419,1:33.060,9.0,5.0,9,F. Vesti,ART Grand Prix,Budapest,Sprint Race,Round 10 ,2022-07-31
2397,28,45:56.192,13.550,4.284,160.17,1:33.299,9.0,6.0,5,L. Lawson,Carlin,Budapest,Sprint Race,Round 10 ,2022-07-31
2398,28,46:02.827,20.185,6.635,159.785,1:33.148,9.0,7.0,7,M. Armstrong,Hitech Grand Prix,Budapest,Sprint Race,Round 10 ,2022-07-31
2399,28,46:03.365,20.723,0.538,159.754,1:33.380,7.0,8.0,17,A. Iwasa,DAMS,Budapest,Sprint Race,Round 10 ,2022-07-31
2400,28,46:04.357,21.715,0.992,159.697,1:33.034,8.0,9.0,10,T. Pourchaire,ART Grand Prix,Budapest,Sprint Race,Round 10 ,2022-07-31
2401,28,46:12.436,29.794,8.079,159.232,1:33.269,8.0,10.0,14,O. Caldwell,Campos Racing,Budapest,Sprint Race,Round 10 ,2022-07-31
2402,28,46:13.698,31.056,1.262,159.159,1:33.419,7.0,11.0,21,C. Williams,Trident,Budapest,Sprint Race,Round 10 ,2022-07-31
2403,28,46:14.481,31.839,0.783,159.114,1:33.703,8.0,12.0,24,D. Beckmann,Van Amersfoort Racing,Budapest,Sprint Race,Round 10 ,2022-07-31
2404,28,46:14.932,32.290,0.451,159.088,1:33.836,7.0,13.0,25,A. Cordeel,Van Amersfoort Racing,Budapest,Sprint Race,Round 10 ,2022-07-31
2405,28,46:31.526,48.884,16.594,158.143,1:31.449,21.0,14.0,15,R. Merhi,Campos Racing,Budapest,Sprint Race,Round 10 ,2022-07-31
2406,28,46:34.460,51.818,2.934,157.977,1:33.571,7.0,15.0,4,M. Sato,Virtuosi Racing,Budapest,Sprint Race,Round 10 ,2022-07-31
2407,28,46:49.805,67.163,10.141,157.114,1:32.465,17.0,16.0,23,C. Bölükbasi,Charouz Racing System,Budapest,Sprint Race,Round 10 ,2022-07-31
2408,28,46:59.910,77.268,10.105,156.551,1:30.452,28.0,17.0,2,J. Daruvala,PREMA Racing,Budapest,Sprint Race,Round 10 ,2022-07-31
2409,28,46:39.664,57.022,5.204,157.683,1:30.414,26.0,18.0,20,R. Verschoor,Trident,Budapest,Sprint Race,Round 10 ,2022-07-31
2410,27,46:26.888,1 LAP,1 LAP,152.747,1:32.824,10.0,19.0,16,R. Nissany,DAMS,Budapest,Sprint Race,Round 10 ,2022-07-31
2411,27,46:54.431,1 LAP,27.543,151.252,1:32.218,9.0,20.0,12,C. Novalak,MP Motorsport,Budapest,Sprint Race,Round 10 ,2022-07-31
2412,25,52:16.133,0.000,0.000,200.856,2:00.772,11.0,1.0,3,J. Doohan,Virtuosi Racing,Spa-Francorchamps,Feature Race,Round 11 ,2022-08-28
2413,25,52:18.075,1.942,1.942,200.732,2:01.684,13.0,2.0,11,F. Drugovich,MP Motorsport,Spa-Francorchamps,Feature Race,Round 11 ,2022-08-28
2414,25,52:24.847,8.714,6.772,200.3,2:01.354,11.0,3.0,5,L. Lawson,Carlin,Spa-Francorchamps,Feature Race,Round 11 ,2022-08-28
2415,25,52:28.612,12.479,3.765,200.06,2:01.132,18.0,4.0,20,R. Verschoor,Trident,Spa-Francorchamps,Feature Race,Round 11 ,2022-08-28
2416,25,52:37.399,21.266,8.787,199.503,2:02.126,11.0,5.0,6,L. Sargeant,Carlin,Spa-Francorchamps,Feature Race,Round 11 ,2022-08-28
2417,25,52:38.498,22.365,1.099,199.434,2:02.143,13.0,6.0,24,D. Beckmann,Van Amersfoort Racing,Spa-Francorchamps,Feature Race,Round 11 ,2022-08-28
2418,25,52:38.631,22.498,0.133,199.426,2:02.149,19.0,7.0,17,A. Iwasa,DAMS,Spa-Francorchamps,Feature Race,Round 11 ,2022-08-28
2419,25,52:40.032,23.899,1.401,199.337,2:01.032,16.0,8.0,8,J. Vips,Hitech Grand Prix,Spa-Francorchamps,Feature Race,Round 11 ,2022-08-28
2420,25,52:40.879,24.746,0.847,199.284,2:01.250,18.0,9.0,12,C. Novalak,MP Motorsport,Spa-Francorchamps,Feature Race,Round 11 ,2022-08-28
2421,25,52:41.614,2.481,0.735,199.553,2:01.948,11.0,10.0,22,E. Fittipaldi,Charouz Racing System,Spa-Francorchamps,Feature Race,Round 11 ,2022-08-28
2422,25,52:47.134,31.001,6.255,198.89,2:01.526,10.0,11.0,9,F. Vesti,ART Grand Prix,Spa-Francorchamps,Feature Race,Round 11 ,2022-08-28
2423,25,52:53.604,37.471,6.470,198.485,2:02.208,13.0,12.0,1,D. Hauger,PREMA Racing,Spa-Francorchamps,Feature Race,Round 11 ,2022-08-28
2424,25,52:55.889,39.756,2.285,198.342,2:02.528,9.0,13.0,7,M. Armstrong,Hitech Grand Prix,Spa-Francorchamps,Feature Race,Round 11 ,2022-08-28
2425,25,52:56.816,40.683,0.927,198.284,2:01.477,10.0,14.0,15,R. Boschung,Campos Racing,Spa-Francorchamps,Feature Race,Round 11 ,2022-08-28
2426,25,52:59.851,43.718,3.035,198.095,2:02.669,17.0,15.0,4,M. Sato,Virtuosi Racing,Spa-Francorchamps,Feature Race,Round 11 ,2022-08-28
2427,25,53:01.816,45.683,1.965,197.972,2:03.302,11.0,16.0,21,C. Williams,Trident,Spa-Francorchamps,Feature Race,Round 11 ,2022-08-28
2428,25,53:08.376,52.243,6.560,197.565,2:02.170,19.0,17.0,25,A. Cordeel,Van Amersfoort Racing,Spa-Francorchamps,Feature Race,Round 11 ,2022-08-28
2429,25,53:13.517,57.384,5.141,197.247,2:03.306,11.0,18.0,23,T. Calderón,Charouz Racing System,Spa-Francorchamps,Feature Race,Round 11 ,2022-08-28
2430,25,53:18.960,62.827,5.443,196.911,2:03.475,10.0,19.0,16,R. Nissany,DAMS,Spa-Francorchamps,Feature Race,Round 11 ,2022-08-28
2431,25,54:02.491,106.358,43.531,194.268,2:00.677,22.0,20.0,2,J. Daruvala,PREMA Racing,Spa-Francorchamps,Feature Race,Round 11 ,2022-08-28
2432,22,46:32.752,DNF,-,198.467,2:03.759,16.0,21.0,14,L. Zendeli,Campos Racing,Spa-Francorchamps,Feature Race,Round 11 ,2022-08-28
2433,18,40:22.343,0.000,0.000,187.179,2:01.740,2.0,1.0,5,L. Lawson,Carlin,Spa-Francorchamps,Sprint Race,Round 11 ,2022-08-28
2434,18,40:26.211,3.868,3.868,186.881,2:02.489,3.0,2.0,3,J. Doohan,Virtuosi Racing,Spa-Francorchamps,Sprint Race,Round 11 ,2022-08-28
2435,18,40:28.061,5.718,1.850,186.738,2:01.845,3.0,3.0,15,R. Boschung,Campos Racing,Spa-Francorchamps,Sprint Race,Round 11 ,2022-08-28
2436,18,40:28.703,6.360,0.642,186.689,2:01.981,3.0,4.0,11,F. Drugovich,MP Motorsport,Spa-Francorchamps,Sprint Race,Round 11 ,2022-08-28
2437,18,40:30.750,8.407,2.047,186.532,2:02.319,3.0,5.0,20,R. Verschoor,Trident,Spa-Francorchamps,Sprint Race,Round 11 ,2022-08-28
2438,18,40:31.029,8.686,0.279,186.51,2:02.409,3.0,6.0,10,T. Pourchaire,ART Grand Prix,Spa-Francorchamps,Sprint Race,Round 11 ,2022-08-28
2439,18,40:31.765,9.422,0.736,186.454,2:02.188,3.0,7.0,7,M. Armstrong,Hitech Grand Prix,Spa-Francorchamps,Sprint Race,Round 11 ,2022-08-28
2440,18,40:32.408,10.065,0.643,186.404,2:02.467,3.0,8.0,24,D. Beckmann,Van Amersfoort Racing,Spa-Francorchamps,Sprint Race,Round 11 ,2022-08-28
2441,18,40:33.176,10.833,0.768,186.346,2:03.078,3.0,9.0,17,A. Iwasa,DAMS,Spa-Francorchamps,Sprint Race,Round 11 ,2022-08-28
2442,18,40:33.477,11.134,0.301,186.323,2:02.527,3.0,10.0,1,D. Hauger,PREMA Racing,Spa-Francorchamps,Sprint Race,Round 11 ,2022-08-28
2443,18,40:33.958,11.615,0.481,186.286,2:03.009,3.0,11.0,16,R. Nissany,DAMS,Spa-Francorchamps,Sprint Race,Round 11 ,2022-08-28
2444,18,40:36.432,14.089,2.474,186.097,2:03.302,3.0,12.0,4,M. Sato,Virtuosi Racing,Spa-Francorchamps,Sprint Race,Round 11 ,2022-08-28
2445,18,40:38.144,15.801,1.712,185.966,2:03.188,3.0,13.0,22,E. Fittipaldi,Charouz Racing System,Spa-Francorchamps,Sprint Race,Round 11 ,2022-08-28
2446,18,40:38.736,16.393,0.592,185.921,2:02.820,3.0,14.0,8,J. Vips,Hitech Grand Prix,Spa-Francorchamps,Sprint Race,Round 11 ,2022-08-28
2447,18,40:39.110,16.767,0.374,185.892,2:03.268,3.0,15.0,9,F. Vesti,ART Grand Prix,Spa-Francorchamps,Sprint Race,Round 11 ,2022-08-28
2448,18,40:40.012,17.669,0.902,185.824,2:03.300,4.0,16.0,21,C. Williams,Trident,Spa-Francorchamps,Sprint Race,Round 11 ,2022-08-28
2449,18,40:40.896,18.553,0.884,185.756,2:03.130,3.0,17.0,12,C. Novalak,MP Motorsport,Spa-Francorchamps,Sprint Race,Round 11 ,2022-08-28
2450,18,40:40.937,18.594,0.041,185.753,2:03.381,3.0,18.0,25,A. Cordeel,Van Amersfoort Racing,Spa-Francorchamps,Sprint Race,Round 11 ,2022-08-28
2451,18,40:41.387,19.044,0.450,185.719,2:04.136,4.0,19.0,23,T. Calderón,Charouz Racing System,Spa-Francorchamps,Sprint Race,Round 11 ,2022-08-28
2452,18,40:45.550,23.207,4.163,185.403,2:03.461,4.0,20.0,14,L. Zendeli,Campos Racing,Spa-Francorchamps,Sprint Race,Round 11 ,2022-08-28
2453,38,1:25:22.484,0.000,0.000,113.697,1:24.879,29.0,1.0,11,F. Drugovich,MP Motorsport,Zandvoort,Feature Race,Round 12 ,2022-09-04
2454,38,1:25:24.889,2.405,2.405,113.643,1:25.064,30.0,2.0,20,R. Verschoor,Trident,Zandvoort,Feature Race,Round 12 ,2022-09-04
2455,38,1:25:26.129,3.645,1.240,113.616,1:24.995,34.0,3.0,17,A. Iwasa,DAMS,Zandvoort,Feature Race,Round 12 ,2022-09-04
2456,38,1:25:29.431,6.947,3.302,113.543,1:25.203,32.0,4.0,1,D. Hauger,PREMA Racing,Zandvoort,Feature Race,Round 12 ,2022-09-04
2457,38,1:25:30.471,7.987,1.040,113.52,1:25.200,37.0,5.0,22,E. Fittipaldi,Charouz Racing System,Zandvoort,Feature Race,Round 12 ,2022-09-04
2458,38,1:25:33.356,10.872,2.885,113.456,1:25.469,10.0,6.0,25,A. Cordeel,Van Amersfoort Racing,Zandvoort,Feature Race,Round 12 ,2022-09-04
2459,38,1:25:34.884,12.400,1.528,113.422,1:24.934,14.0,7.0,8,J. Vips,Hitech Grand Prix,Zandvoort,Feature Race,Round 12 ,2022-09-04
2460,38,1:25:37.093,14.609,1.413,113.373,1:25.510,29.0,8.0,14,O. Caldwell,Campos Racing,Zandvoort,Feature Race,Round 12 ,2022-09-04
2461,38,1:25:38.046,15.562,0.953,113.352,1:23.339,30.0,9.0,10,T. Pourchaire,ART Grand Prix,Zandvoort,Feature Race,Round 12 ,2022-09-04
2462,38,1:25:39.765,17.281,1.719,113.314,1:25.377,28.0,10.0,2,J. Daruvala,PREMA Racing,Zandvoort,Feature Race,Round 12 ,2022-09-04
2463,38,1:25:40.983,18.499,1.218,113.287,1:25.571,11.0,11.0,21,C. Williams,Trident,Zandvoort,Feature Race,Round 12 ,2022-09-04
